6361,1.43506E+12,start,FATBOTSLIM,start,FATBOTSLIM,1000,2100,100
6959,1.43506E+12,theirmove,ROCK,,,,,
6960,1.43506E+12,theirmove,SCISSORS,,,,,
6961,1.43506E+12,theirmove,SCISSORS,,,,,
6962,1.43506E+12,theirmove,PAPER,,,,,
6963,1.43506E+12,theirmove,PAPER,,,,,
6964,1.43506E+12,theirmove,ROCK,,,,,
6965,1.43506E+12,theirmove,SCISSORS,,,,,
6966,1.43506E+12,theirmove,ROCK,,,,,
6967,1.43506E+12,theirmove,PAPER,,,,,
6968,1.43506E+12,theirmove,ROCK,,,,,
6969,1.43506E+12,theirmove,PAPER,,,,,
6970,1.43506E+12,theirmove,PAPER,,,,,
6971,1.43506E+12,theirmove,ROCK,,,,,
6972,1.43506E+12,theirmove,ROCK,,,,,
6973,1.43506E+12,theirmove,PAPER,,,,,
6974,1.43506E+12,theirmove,PAPER,,,,,
6975,1.43506E+12,theirmove,PAPER,,,,,
6976,1.43506E+12,theirmove,SCISSORS,,,,,
6977,1.43506E+12,theirmove,ROCK,,,,,
6978,1.43506E+12,theirmove,ROCK,,,,,
6979,1.43506E+12,theirmove,SCISSORS,,,,,
6980,1.43506E+12,theirmove,SCISSORS,,,,,
6981,1.43506E+12,theirmove,SCISSORS,,,,,
6982,1.43506E+12,theirmove,SCISSORS,,,,,
6983,1.43506E+12,theirmove,ROCK,,,,,
6984,1.43506E+12,theirmove,PAPER,,,,,
6985,1.43506E+12,theirmove,PAPER,,,,,
6986,1.43506E+12,theirmove,ROCK,,,,,
6987,1.43506E+12,theirmove,PAPER,,,,,
6988,1.43506E+12,theirmove,PAPER,,,,,
6989,1.43506E+12,theirmove,ROCK,,,,,
6990,1.43506E+12,theirmove,SCISSORS,,,,,
6991,1.43506E+12,theirmove,ROCK,,,,,
6992,1.43506E+12,theirmove,PAPER,,,,,
6993,1.43506E+12,theirmove,ROCK,,,,,
6994,1.43506E+12,theirmove,ROCK,,,,,
6995,1.43506E+12,theirmove,ROCK,,,,,
6996,1.43506E+12,theirmove,SCISSORS,,,,,
6997,1.43506E+12,theirmove,ROCK,,,,,
6998,1.43506E+12,theirmove,SCISSORS,,,,,
6999,1.43506E+12,theirmove,ROCK,,,,,
7000,1.43506E+12,theirmove,SCISSORS,,,,,
7001,1.43506E+12,theirmove,SCISSORS,,,,,
7002,1.43506E+12,theirmove,PAPER,,,,,
7003,1.43506E+12,theirmove,PAPER,,,,,
7004,1.43506E+12,theirmove,PAPER,,,,,
7005,1.43506E+12,theirmove,PAPER,,,,,
7006,1.43506E+12,theirmove,PAPER,,,,,
7007,1.43506E+12,theirmove,ROCK,,,,,
7008,1.43506E+12,theirmove,ROCK,,,,,
7009,1.43506E+12,theirmove,PAPER,,,,,
7010,1.43506E+12,theirmove,ROCK,,,,,
7011,1.43506E+12,theirmove,ROCK,,,,,
7012,1.43506E+12,theirmove,PAPER,,,,,
7013,1.43506E+12,theirmove,PAPER,,,,,
7014,1.43506E+12,theirmove,ROCK,,,,,
7015,1.43506E+12,theirmove,PAPER,,,,,
7016,1.43506E+12,theirmove,ROCK,,,,,
7017,1.43506E+12,theirmove,ROCK,,,,,
7018,1.43506E+12,theirmove,PAPER,,,,,
7019,1.43506E+12,theirmove,SCISSORS,,,,,
7020,1.43506E+12,theirmove,ROCK,,,,,
7021,1.43506E+12,theirmove,SCISSORS,,,,,
7022,1.43506E+12,theirmove,SCISSORS,,,,,
7023,1.43506E+12,theirmove,ROCK,,,,,
7024,1.43506E+12,theirmove,ROCK,,,,,
7025,1.43506E+12,theirmove,SCISSORS,,,,,
7026,1.43506E+12,theirmove,PAPER,,,,,
7027,1.43506E+12,theirmove,PAPER,,,,,
7028,1.43506E+12,theirmove,SCISSORS,,,,,
7029,1.43506E+12,theirmove,SCISSORS,,,,,
7030,1.43506E+12,theirmove,ROCK,,,,,
7031,1.43506E+12,theirmove,SCISSORS,,,,,
7032,1.43506E+12,theirmove,SCISSORS,,,,,
7033,1.43506E+12,theirmove,SCISSORS,,,,,
7034,1.43506E+12,theirmove,PAPER,,,,,
7035,1.43506E+12,theirmove,PAPER,,,,,
7036,1.43506E+12,theirmove,ROCK,,,,,
7037,1.43506E+12,theirmove,SCISSORS,,,,,
7038,1.43506E+12,theirmove,ROCK,,,,,
7039,1.43506E+12,theirmove,PAPER,,,,,
7040,1.43506E+12,theirmove,PAPER,,,,,
7041,1.43506E+12,theirmove,SCISSORS,,,,,
7042,1.43506E+12,theirmove,PAPER,,,,,
7043,1.43506E+12,theirmove,PAPER,,,,,
7044,1.43506E+12,theirmove,ROCK,,,,,
7045,1.43506E+12,theirmove,ROCK,,,,,
7046,1.43506E+12,theirmove,PAPER,,,,,
7047,1.43506E+12,theirmove,ROCK,,,,,
7048,1.43506E+12,theirmove,ROCK,,,,,
7049,1.43506E+12,theirmove,SCISSORS,,,,,
7050,1.43506E+12,theirmove,ROCK,,,,,
7051,1.43506E+12,theirmove,SCISSORS,,,,,
7052,1.43506E+12,theirmove,PAPER,,,,,
7053,1.43506E+12,theirmove,SCISSORS,,,,,
7054,1.43506E+12,theirmove,PAPER,,,,,
7055,1.43506E+12,theirmove,ROCK,,,,,
7056,1.43506E+12,theirmove,PAPER,,,,,
7057,1.43506E+12,theirmove,PAPER,,,,,
7058,1.43506E+12,theirmove,PAPER,,,,,
7059,1.43506E+12,theirmove,SCISSORS,,,,,
7060,1.43506E+12,theirmove,SCISSORS,,,,,
7061,1.43506E+12,theirmove,PAPER,,,,,
7062,1.43506E+12,theirmove,ROCK,,,,,
7063,1.43506E+12,theirmove,SCISSORS,,,,,
7064,1.43506E+12,theirmove,SCISSORS,,,,,
7065,1.43506E+12,theirmove,SCISSORS,,,,,
7066,1.43506E+12,theirmove,ROCK,,,,,
7067,1.43506E+12,theirmove,ROCK,,,,,
7068,1.43506E+12,theirmove,SCISSORS,,,,,
7069,1.43506E+12,theirmove,PAPER,,,,,
7070,1.43506E+12,theirmove,PAPER,,,,,
7071,1.43506E+12,theirmove,ROCK,,,,,
7072,1.43506E+12,theirmove,PAPER,,,,,
7073,1.43506E+12,theirmove,SCISSORS,,,,,
7074,1.43506E+12,theirmove,SCISSORS,,,,,
7075,1.43506E+12,theirmove,SCISSORS,,,,,
7076,1.43506E+12,theirmove,PAPER,,,,,
7077,1.43506E+12,theirmove,PAPER,,,,,
7078,1.43506E+12,theirmove,PAPER,,,,,
7079,1.43506E+12,theirmove,ROCK,,,,,
7080,1.43506E+12,theirmove,ROCK,,,,,
7081,1.43506E+12,theirmove,ROCK,,,,,
7082,1.43506E+12,theirmove,PAPER,,,,,
7083,1.43506E+12,theirmove,PAPER,,,,,
7084,1.43506E+12,theirmove,ROCK,,,,,
7085,1.43506E+12,theirmove,SCISSORS,,,,,
7086,1.43506E+12,theirmove,PAPER,,,,,
7087,1.43506E+12,theirmove,PAPER,,,,,
7088,1.43506E+12,theirmove,PAPER,,,,,
7089,1.43506E+12,theirmove,PAPER,,,,,
7090,1.43506E+12,theirmove,ROCK,,,,,
7091,1.43506E+12,theirmove,PAPER,,,,,
7092,1.43506E+12,theirmove,PAPER,,,,,
7093,1.43506E+12,theirmove,ROCK,,,,,
7094,1.43506E+12,theirmove,SCISSORS,,,,,
7095,1.43506E+12,theirmove,ROCK,,,,,
7096,1.43506E+12,theirmove,PAPER,,,,,
7097,1.43506E+12,theirmove,SCISSORS,,,,,
7098,1.43506E+12,theirmove,ROCK,,,,,
7099,1.43506E+12,theirmove,PAPER,,,,,
7100,1.43506E+12,theirmove,SCISSORS,,,,,
7101,1.43506E+12,theirmove,PAPER,,,,,
7102,1.43506E+12,theirmove,ROCK,,,,,
7103,1.43506E+12,theirmove,ROCK,,,,,
7104,1.43506E+12,theirmove,ROCK,,,,,
7105,1.43506E+12,theirmove,PAPER,,,,,
7106,1.43506E+12,theirmove,PAPER,,,,,
7107,1.43506E+12,theirmove,SCISSORS,,,,,
7108,1.43506E+12,theirmove,SCISSORS,,,,,
7109,1.43506E+12,theirmove,SCISSORS,,,,,
7110,1.43506E+12,theirmove,ROCK,,,,,
7111,1.43506E+12,theirmove,ROCK,,,,,
7112,1.43506E+12,theirmove,SCISSORS,,,,,
7113,1.43506E+12,theirmove,SCISSORS,,,,,
7114,1.43506E+12,theirmove,SCISSORS,,,,,
7115,1.43506E+12,theirmove,SCISSORS,,,,,
7116,1.43506E+12,theirmove,PAPER,,,,,
7117,1.43506E+12,theirmove,PAPER,,,,,
7118,1.43506E+12,theirmove,PAPER,,,,,
7119,1.43506E+12,theirmove,PAPER,,,,,
7120,1.43506E+12,theirmove,SCISSORS,,,,,
7121,1.43506E+12,theirmove,ROCK,,,,,
7122,1.43506E+12,theirmove,SCISSORS,,,,,
7123,1.43506E+12,theirmove,PAPER,,,,,
7124,1.43506E+12,theirmove,PAPER,,,,,
7125,1.43506E+12,theirmove,PAPER,,,,,
7126,1.43506E+12,theirmove,SCISSORS,,,,,
7127,1.43506E+12,theirmove,ROCK,,,,,
7128,1.43506E+12,theirmove,SCISSORS,,,,,
7129,1.43506E+12,theirmove,ROCK,,,,,
7130,1.43506E+12,theirmove,PAPER,,,,,
7131,1.43506E+12,theirmove,SCISSORS,,,,,
7132,1.43506E+12,theirmove,PAPER,,,,,
7133,1.43506E+12,theirmove,PAPER,,,,,
7134,1.43506E+12,theirmove,ROCK,,,,,
7135,1.43506E+12,theirmove,PAPER,,,,,
7136,1.43506E+12,theirmove,ROCK,,,,,
7137,1.43506E+12,theirmove,ROCK,,,,,
7138,1.43506E+12,theirmove,ROCK,,,,,
7139,1.43506E+12,theirmove,PAPER,,,,,
7140,1.43506E+12,theirmove,SCISSORS,,,,,
7141,1.43506E+12,theirmove,PAPER,,,,,
7142,1.43506E+12,theirmove,ROCK,,,,,
7143,1.43506E+12,theirmove,SCISSORS,,,,,
7144,1.43506E+12,theirmove,ROCK,,,,,
7145,1.43506E+12,theirmove,PAPER,,,,,
7146,1.43506E+12,theirmove,ROCK,,,,,
7147,1.43506E+12,theirmove,ROCK,,,,,
7148,1.43506E+12,theirmove,ROCK,,,,,
7149,1.43506E+12,theirmove,PAPER,,,,,
7150,1.43506E+12,theirmove,SCISSORS,,,,,
7151,1.43506E+12,theirmove,SCISSORS,,,,,
7152,1.43506E+12,theirmove,PAPER,,,,,
7153,1.43506E+12,theirmove,SCISSORS,,,,,
7154,1.43506E+12,theirmove,ROCK,,,,,
7155,1.43506E+12,theirmove,ROCK,,,,,
7156,1.43506E+12,theirmove,ROCK,,,,,
7157,1.43506E+12,theirmove,SCISSORS,,,,,
7158,1.43506E+12,theirmove,ROCK,,,,,
7159,1.43506E+12,theirmove,ROCK,,,,,
7160,1.43506E+12,theirmove,PAPER,,,,,
7161,1.43506E+12,theirmove,PAPER,,,,,
7162,1.43506E+12,theirmove,PAPER,,,,,
7163,1.43506E+12,theirmove,SCISSORS,,,,,
7164,1.43506E+12,theirmove,ROCK,,,,,
7165,1.43506E+12,theirmove,PAPER,,,,,
7166,1.43506E+12,theirmove,SCISSORS,,,,,
7167,1.43506E+12,theirmove,SCISSORS,,,,,
7168,1.43506E+12,theirmove,ROCK,,,,,
7169,1.43506E+12,theirmove,ROCK,,,,,
7170,1.43506E+12,theirmove,ROCK,,,,,
7171,1.43506E+12,theirmove,PAPER,,,,,
7172,1.43506E+12,theirmove,SCISSORS,,,,,
7173,1.43506E+12,theirmove,ROCK,,,,,
7174,1.43506E+12,theirmove,SCISSORS,,,,,
7175,1.43506E+12,theirmove,ROCK,,,,,
7176,1.43506E+12,theirmove,PAPER,,,,,
7177,1.43506E+12,theirmove,SCISSORS,,,,,
7178,1.43506E+12,theirmove,ROCK,,,,,
7179,1.43506E+12,theirmove,ROCK,,,,,
7180,1.43506E+12,theirmove,ROCK,,,,,
7181,1.43506E+12,theirmove,PAPER,,,,,
7182,1.43506E+12,theirmove,PAPER,,,,,
7183,1.43506E+12,theirmove,PAPER,,,,,
7184,1.43506E+12,theirmove,PAPER,,,,,
7185,1.43506E+12,theirmove,ROCK,,,,,
7186,1.43506E+12,theirmove,SCISSORS,,,,,
7187,1.43506E+12,theirmove,ROCK,,,,,
7188,1.43506E+12,theirmove,PAPER,,,,,
7189,1.43506E+12,theirmove,ROCK,,,,,
7190,1.43506E+12,theirmove,SCISSORS,,,,,
7191,1.43506E+12,theirmove,ROCK,,,,,
7192,1.43506E+12,theirmove,ROCK,,,,,
7193,1.43506E+12,theirmove,PAPER,,,,,
7194,1.43506E+12,theirmove,SCISSORS,,,,,
7195,1.43506E+12,theirmove,ROCK,,,,,
7196,1.43506E+12,theirmove,ROCK,,,,,
7197,1.43506E+12,theirmove,PAPER,,,,,
7198,1.43506E+12,theirmove,ROCK,,,,,
7199,1.43506E+12,theirmove,SCISSORS,,,,,
7200,1.43506E+12,theirmove,SCISSORS,,,,,
7201,1.43506E+12,theirmove,SCISSORS,,,,,
7202,1.43506E+12,theirmove,PAPER,,,,,
7203,1.43506E+12,theirmove,ROCK,,,,,
7204,1.43506E+12,theirmove,ROCK,,,,,
7205,1.43506E+12,theirmove,ROCK,,,,,
7206,1.43506E+12,theirmove,ROCK,,,,,
7207,1.43506E+12,theirmove,ROCK,,,,,
7208,1.43506E+12,theirmove,PAPER,,,,,
7209,1.43506E+12,theirmove,ROCK,,,,,
7210,1.43506E+12,theirmove,ROCK,,,,,
7211,1.43506E+12,theirmove,ROCK,,,,,
7212,1.43506E+12,theirmove,SCISSORS,,,,,
7213,1.43506E+12,theirmove,PAPER,,,,,
7214,1.43506E+12,theirmove,ROCK,,,,,
7215,1.43506E+12,theirmove,PAPER,,,,,
7216,1.43506E+12,theirmove,PAPER,,,,,
7217,1.43506E+12,theirmove,SCISSORS,,,,,
7218,1.43506E+12,theirmove,ROCK,,,,,
7219,1.43506E+12,theirmove,ROCK,,,,,
7220,1.43506E+12,theirmove,ROCK,,,,,
7221,1.43506E+12,theirmove,SCISSORS,,,,,
7222,1.43506E+12,theirmove,PAPER,,,,,
7223,1.43506E+12,theirmove,ROCK,,,,,
7224,1.43506E+12,theirmove,SCISSORS,,,,,
7225,1.43506E+12,theirmove,PAPER,,,,,
7226,1.43506E+12,theirmove,SCISSORS,,,,,
7227,1.43506E+12,theirmove,ROCK,,,,,
7228,1.43506E+12,theirmove,SCISSORS,,,,,
7229,1.43506E+12,theirmove,PAPER,,,,,
7230,1.43506E+12,theirmove,ROCK,,,,,
7231,1.43506E+12,theirmove,PAPER,,,,,
7232,1.43506E+12,theirmove,ROCK,,,,,
7233,1.43506E+12,theirmove,ROCK,,,,,
7234,1.43506E+12,theirmove,SCISSORS,,,,,
7235,1.43506E+12,theirmove,SCISSORS,,,,,
7236,1.43506E+12,theirmove,SCISSORS,,,,,
7237,1.43506E+12,theirmove,PAPER,,,,,
7238,1.43506E+12,theirmove,PAPER,,,,,
7239,1.43506E+12,theirmove,SCISSORS,,,,,
7240,1.43506E+12,theirmove,PAPER,,,,,
7241,1.43506E+12,theirmove,ROCK,,,,,
7242,1.43506E+12,theirmove,ROCK,,,,,
7243,1.43506E+12,theirmove,ROCK,,,,,
7244,1.43506E+12,theirmove,PAPER,,,,,
7245,1.43506E+12,theirmove,ROCK,,,,,
7246,1.43506E+12,theirmove,SCISSORS,,,,,
7247,1.43506E+12,theirmove,PAPER,,,,,
7248,1.43506E+12,theirmove,ROCK,,,,,
7249,1.43506E+12,theirmove,PAPER,,,,,
7250,1.43506E+12,theirmove,PAPER,,,,,
7251,1.43506E+12,theirmove,PAPER,,,,,
7252,1.43506E+12,theirmove,SCISSORS,,,,,
7253,1.43506E+12,theirmove,ROCK,,,,,
7254,1.43506E+12,theirmove,PAPER,,,,,
7255,1.43506E+12,theirmove,ROCK,,,,,
7256,1.43506E+12,theirmove,PAPER,,,,,
7257,1.43506E+12,theirmove,ROCK,,,,,
7258,1.43506E+12,theirmove,PAPER,,,,,
7259,1.43506E+12,theirmove,SCISSORS,,,,,
7260,1.43506E+12,theirmove,ROCK,,,,,
7261,1.43506E+12,theirmove,SCISSORS,,,,,
7262,1.43506E+12,theirmove,SCISSORS,,,,,
7263,1.43506E+12,theirmove,ROCK,,,,,
7264,1.43506E+12,theirmove,SCISSORS,,,,,
7265,1.43506E+12,theirmove,PAPER,,,,,
7266,1.43506E+12,theirmove,SCISSORS,,,,,
7267,1.43506E+12,theirmove,SCISSORS,,,,,
7268,1.43506E+12,theirmove,PAPER,,,,,
7269,1.43506E+12,theirmove,SCISSORS,,,,,
7270,1.43506E+12,theirmove,PAPER,,,,,
7271,1.43506E+12,theirmove,ROCK,,,,,
7272,1.43506E+12,theirmove,SCISSORS,,,,,
7273,1.43506E+12,theirmove,ROCK,,,,,
7274,1.43506E+12,theirmove,SCISSORS,,,,,
7275,1.43506E+12,theirmove,SCISSORS,,,,,
7276,1.43506E+12,theirmove,SCISSORS,,,,,
7277,1.43506E+12,theirmove,SCISSORS,,,,,
7278,1.43506E+12,theirmove,SCISSORS,,,,,
7279,1.43506E+12,theirmove,SCISSORS,,,,,
7280,1.43506E+12,theirmove,SCISSORS,,,,,
7281,1.43506E+12,theirmove,ROCK,,,,,
7282,1.43506E+12,theirmove,ROCK,,,,,
7283,1.43506E+12,theirmove,PAPER,,,,,
7284,1.43506E+12,theirmove,SCISSORS,,,,,
7285,1.43506E+12,theirmove,SCISSORS,,,,,
7286,1.43506E+12,theirmove,SCISSORS,,,,,
7287,1.43506E+12,theirmove,SCISSORS,,,,,
7288,1.43506E+12,theirmove,ROCK,,,,,
7289,1.43506E+12,theirmove,PAPER,,,,,
7290,1.43506E+12,theirmove,ROCK,,,,,
7291,1.43506E+12,theirmove,ROCK,,,,,
7292,1.43506E+12,theirmove,PAPER,,,,,
7293,1.43506E+12,theirmove,SCISSORS,,,,,
7294,1.43506E+12,theirmove,SCISSORS,,,,,
7295,1.43506E+12,theirmove,SCISSORS,,,,,
7296,1.43506E+12,theirmove,ROCK,,,,,
7297,1.43506E+12,theirmove,ROCK,,,,,
7298,1.43506E+12,theirmove,ROCK,,,,,
7299,1.43506E+12,theirmove,PAPER,,,,,
7300,1.43506E+12,theirmove,SCISSORS,,,,,
7301,1.43506E+12,theirmove,SCISSORS,,,,,
7302,1.43506E+12,theirmove,PAPER,,,,,
7303,1.43506E+12,theirmove,ROCK,,,,,
7304,1.43506E+12,theirmove,ROCK,,,,,
7305,1.43506E+12,theirmove,ROCK,,,,,
7306,1.43506E+12,theirmove,SCISSORS,,,,,
7307,1.43506E+12,theirmove,PAPER,,,,,
7308,1.43506E+12,theirmove,ROCK,,,,,
7309,1.43506E+12,theirmove,PAPER,,,,,
7310,1.43506E+12,theirmove,ROCK,,,,,
7311,1.43506E+12,theirmove,SCISSORS,,,,,
7312,1.43506E+12,theirmove,ROCK,,,,,
7313,1.43506E+12,theirmove,SCISSORS,,,,,
7314,1.43506E+12,theirmove,SCISSORS,,,,,
7315,1.43506E+12,theirmove,SCISSORS,,,,,
7316,1.43506E+12,theirmove,PAPER,,,,,
7317,1.43506E+12,theirmove,SCISSORS,,,,,
7318,1.43506E+12,theirmove,SCISSORS,,,,,
7319,1.43506E+12,theirmove,SCISSORS,,,,,
7320,1.43506E+12,theirmove,PAPER,,,,,
7321,1.43506E+12,theirmove,SCISSORS,,,,,
7322,1.43506E+12,theirmove,PAPER,,,,,
7323,1.43506E+12,theirmove,PAPER,,,,,
7324,1.43506E+12,theirmove,ROCK,,,,,
7325,1.43506E+12,theirmove,SCISSORS,,,,,
7326,1.43506E+12,theirmove,ROCK,,,,,
7327,1.43506E+12,theirmove,ROCK,,,,,
7328,1.43506E+12,theirmove,ROCK,,,,,
7329,1.43506E+12,theirmove,SCISSORS,,,,,
7330,1.43506E+12,theirmove,PAPER,,,,,
7331,1.43506E+12,theirmove,PAPER,,,,,
7332,1.43506E+12,theirmove,ROCK,,,,,
7333,1.43506E+12,theirmove,ROCK,,,,,
7334,1.43506E+12,theirmove,ROCK,,,,,
7335,1.43506E+12,theirmove,PAPER,,,,,
7336,1.43506E+12,theirmove,ROCK,,,,,
7337,1.43506E+12,theirmove,SCISSORS,,,,,
7338,1.43506E+12,theirmove,ROCK,,,,,
7339,1.43506E+12,theirmove,ROCK,,,,,
7340,1.43506E+12,theirmove,SCISSORS,,,,,
7341,1.43506E+12,theirmove,ROCK,,,,,
7342,1.43506E+12,theirmove,SCISSORS,,,,,
7343,1.43506E+12,theirmove,ROCK,,,,,
7344,1.43506E+12,theirmove,SCISSORS,,,,,
7345,1.43506E+12,theirmove,SCISSORS,,,,,
7346,1.43506E+12,theirmove,PAPER,,,,,
7347,1.43506E+12,theirmove,ROCK,,,,,
7348,1.43506E+12,theirmove,PAPER,,,,,
7349,1.43506E+12,theirmove,SCISSORS,,,,,
7350,1.43506E+12,theirmove,ROCK,,,,,
7351,1.43506E+12,theirmove,ROCK,,,,,
7352,1.43506E+12,theirmove,ROCK,,,,,
7353,1.43506E+12,theirmove,SCISSORS,,,,,
7354,1.43506E+12,theirmove,SCISSORS,,,,,
7355,1.43506E+12,theirmove,SCISSORS,,,,,
7356,1.43506E+12,theirmove,PAPER,,,,,
7357,1.43506E+12,theirmove,ROCK,,,,,
7358,1.43506E+12,theirmove,PAPER,,,,,
7359,1.43506E+12,theirmove,SCISSORS,,,,,
7360,1.43506E+12,theirmove,SCISSORS,,,,,
7361,1.43506E+12,theirmove,ROCK,,,,,
7362,1.43506E+12,theirmove,ROCK,,,,,
7363,1.43506E+12,theirmove,ROCK,,,,,
7364,1.43506E+12,theirmove,ROCK,,,,,
7365,1.43506E+12,theirmove,ROCK,,,,,
7366,1.43506E+12,theirmove,SCISSORS,,,,,
7367,1.43506E+12,theirmove,ROCK,,,,,
7368,1.43506E+12,theirmove,SCISSORS,,,,,
7369,1.43506E+12,theirmove,ROCK,,,,,
7370,1.43506E+12,theirmove,ROCK,,,,,
7371,1.43506E+12,theirmove,SCISSORS,,,,,
7372,1.43506E+12,theirmove,SCISSORS,,,,,
7373,1.43506E+12,theirmove,ROCK,,,,,
7374,1.43506E+12,theirmove,ROCK,,,,,
7375,1.43506E+12,theirmove,PAPER,,,,,
7376,1.43506E+12,theirmove,SCISSORS,,,,,
7377,1.43506E+12,theirmove,SCISSORS,,,,,
7378,1.43506E+12,theirmove,PAPER,,,,,
7379,1.43506E+12,theirmove,PAPER,,,,,
7380,1.43506E+12,theirmove,SCISSORS,,,,,
7381,1.43506E+12,theirmove,PAPER,,,,,
7382,1.43506E+12,theirmove,ROCK,,,,,
7383,1.43506E+12,theirmove,SCISSORS,,,,,
7384,1.43506E+12,theirmove,ROCK,,,,,
7385,1.43506E+12,theirmove,PAPER,,,,,
7386,1.43506E+12,theirmove,ROCK,,,,,
7387,1.43506E+12,theirmove,SCISSORS,,,,,
7388,1.43506E+12,theirmove,SCISSORS,,,,,
7389,1.43506E+12,theirmove,SCISSORS,,,,,
7390,1.43506E+12,theirmove,ROCK,,,,,
7391,1.43506E+12,theirmove,SCISSORS,,,,,
7392,1.43506E+12,theirmove,SCISSORS,,,,,
7393,1.43506E+12,theirmove,SCISSORS,,,,,
7394,1.43506E+12,theirmove,ROCK,,,,,
7395,1.43506E+12,theirmove,ROCK,,,,,
7396,1.43506E+12,theirmove,ROCK,,,,,
7397,1.43506E+12,theirmove,SCISSORS,,,,,
7398,1.43506E+12,theirmove,SCISSORS,,,,,
7399,1.43506E+12,theirmove,PAPER,,,,,
7400,1.43506E+12,theirmove,ROCK,,,,,
7401,1.43506E+12,theirmove,SCISSORS,,,,,
7402,1.43506E+12,theirmove,ROCK,,,,,
7403,1.43506E+12,theirmove,PAPER,,,,,
7404,1.43506E+12,theirmove,ROCK,,,,,
7405,1.43506E+12,theirmove,ROCK,,,,,
7406,1.43506E+12,theirmove,PAPER,,,,,
7407,1.43506E+12,theirmove,ROCK,,,,,
7408,1.43506E+12,theirmove,ROCK,,,,,
7409,1.43506E+12,theirmove,SCISSORS,,,,,
7410,1.43506E+12,theirmove,SCISSORS,,,,,
7411,1.43506E+12,theirmove,SCISSORS,,,,,
7412,1.43506E+12,theirmove,SCISSORS,,,,,
7413,1.43506E+12,theirmove,SCISSORS,,,,,
7414,1.43506E+12,theirmove,SCISSORS,,,,,
7415,1.43506E+12,theirmove,ROCK,,,,,
7416,1.43506E+12,theirmove,SCISSORS,,,,,
7417,1.43506E+12,theirmove,PAPER,,,,,
7418,1.43506E+12,theirmove,PAPER,,,,,
7419,1.43506E+12,theirmove,PAPER,,,,,
7420,1.43506E+12,theirmove,SCISSORS,,,,,
7421,1.43506E+12,theirmove,ROCK,,,,,
7422,1.43506E+12,theirmove,SCISSORS,,,,,
7423,1.43506E+12,theirmove,ROCK,,,,,
7424,1.43506E+12,theirmove,SCISSORS,,,,,
7425,1.43506E+12,theirmove,PAPER,,,,,
7426,1.43506E+12,theirmove,PAPER,,,,,
7427,1.43506E+12,theirmove,ROCK,,,,,
7428,1.43506E+12,theirmove,PAPER,,,,,
7429,1.43506E+12,theirmove,PAPER,,,,,
7430,1.43506E+12,theirmove,ROCK,,,,,
7431,1.43506E+12,theirmove,ROCK,,,,,
7432,1.43506E+12,theirmove,SCISSORS,,,,,
7433,1.43506E+12,theirmove,ROCK,,,,,
7434,1.43506E+12,theirmove,PAPER,,,,,
7435,1.43506E+12,theirmove,SCISSORS,,,,,
7436,1.43506E+12,theirmove,PAPER,,,,,
7437,1.43506E+12,theirmove,SCISSORS,,,,,
7438,1.43506E+12,theirmove,ROCK,,,,,
7439,1.43506E+12,theirmove,ROCK,,,,,
7440,1.43506E+12,theirmove,SCISSORS,,,,,
7441,1.43506E+12,theirmove,PAPER,,,,,
7442,1.43506E+12,theirmove,ROCK,,,,,
7443,1.43506E+12,theirmove,SCISSORS,,,,,
7444,1.43506E+12,theirmove,ROCK,,,,,
7445,1.43506E+12,theirmove,ROCK,,,,,
7446,1.43506E+12,theirmove,PAPER,,,,,
7447,1.43506E+12,theirmove,ROCK,,,,,
7448,1.43506E+12,theirmove,ROCK,,,,,
7449,1.43506E+12,theirmove,SCISSORS,,,,,
7450,1.43506E+12,theirmove,PAPER,,,,,
7451,1.43506E+12,theirmove,PAPER,,,,,
7452,1.43506E+12,theirmove,PAPER,,,,,
7453,1.43506E+12,theirmove,PAPER,,,,,
7454,1.43506E+12,theirmove,PAPER,,,,,
7455,1.43506E+12,theirmove,SCISSORS,,,,,
7456,1.43506E+12,theirmove,ROCK,,,,,
7457,1.43506E+12,theirmove,PAPER,,,,,
7458,1.43506E+12,theirmove,SCISSORS,,,,,
7459,1.43506E+12,theirmove,PAPER,,,,,
7460,1.43506E+12,theirmove,SCISSORS,,,,,
7461,1.43506E+12,theirmove,ROCK,,,,,
7462,1.43506E+12,theirmove,ROCK,,,,,
7463,1.43506E+12,theirmove,SCISSORS,,,,,
7464,1.43506E+12,theirmove,PAPER,,,,,
7465,1.43506E+12,theirmove,SCISSORS,,,,,
7466,1.43506E+12,theirmove,PAPER,,,,,
7467,1.43506E+12,theirmove,SCISSORS,,,,,
7468,1.43506E+12,theirmove,SCISSORS,,,,,
7469,1.43506E+12,theirmove,ROCK,,,,,
7470,1.43506E+12,theirmove,SCISSORS,,,,,
7471,1.43506E+12,theirmove,ROCK,,,,,
7472,1.43506E+12,theirmove,PAPER,,,,,
7473,1.43506E+12,theirmove,SCISSORS,,,,,
7474,1.43506E+12,theirmove,SCISSORS,,,,,
7475,1.43506E+12,theirmove,ROCK,,,,,
7476,1.43506E+12,theirmove,PAPER,,,,,
7477,1.43506E+12,theirmove,SCISSORS,,,,,
7478,1.43506E+12,theirmove,SCISSORS,,,,,
7479,1.43506E+12,theirmove,ROCK,,,,,
7480,1.43506E+12,theirmove,ROCK,,,,,
7481,1.43506E+12,theirmove,PAPER,,,,,
